rawi_index,name,grade,places,birth,death,date_birth,date_death
16690,أبو حمزة الخولاني,,[],-65.0,0.0,,
16691,مالك أبو داود,,['المدائن'],-65.0,0.0,,
16692,أحمد بن إسحاق بن إبراهيم,,[],272.0,337.0,,337 هـ
16693,أحمد بن الحارث,,[],-65.0,0.0,,
16694,أبو جعفر الأشجعي,,[],-65.0,0.0,,
16695,أبو توبة المصري,,[],-65.0,0.0,,
16696,أبو المهاجر ، عن أبي ذر,,[],-65.0,0.0,,
16697,أحمد بن الحسن بن محمد,,[],-65.0,0.0,,
16698,محمد بن عبد الملك بن محمد بن عبد الله بن بشران بن محمد بن بشر بن مهران بن عبد الله,,[],373.0,448.0,373 هـ,448 هـ
16699,محمد بن عبد الواحد بن قيس,,[],-65.0,0.0,,
16701,محمد بن علي بن الحسن بن إبراهيم بن سويد بن مالك بن معاوية بن الخشخاش,,[],316.0,381.0,,381 هــ
16702,محمد بن عمر بن حفص,,[],270.0,335.0,,335 هـ
16703,محمد بن محمد بن أبي القاسم ، ابن أبي شكر,,"['بغداد', 'مكة']",540.0,612.0,نحو 540 هـ,612 هـ
16704,محمد بن هارون,,['مصر'],242.0,307.0,,307 هـ
16705,الصقر بن عبد الرحمن,,"['نزيل', 'اسط', 'نزل بغداد']",165.5,230.5,,221 هــ : 230 هــ ، أو : 231 هــ : 240 هــ
16707,عبد الواحد بن ثابت,,[],-65.0,0.0,,
16708,محمد بن يحيى بن عمر بن علي بن حرب بن محمد بن علي بن حبان بن مازن بن الغضوبة,,['بغداد'],253.0,340.0,253 هــ,340 هـ
16709,محمد بن إبراهيم بن عبد الله بن الفضل,,[],257.0,322.0,,322 هـ
16710,محمد بن أحمد بن محمد بن عمر بن حسن بن عبيد بن عمرو بن خالد بن الرفيل,,['نزيل نيسابور'],375.0,465.0,375 هـ,465 هـ
16711,محمد بن علي بن يحيى بن علي ، ابن الطراح,,[],541.0,606.0,,606 هـ
16712,نبتل,,[],-65.0,0.0,,
16713,عبد الحميد بن عبد العزيز,,"['الكرخ', 'بغداد', 'الشام', 'الكوفة', 'الشرقية', 'دمشق']",227.0,292.0,,292 هـ
16714,عبد الرحمن بن أبى سفيان,,[],-65.0,0.0,,
16716,أبو الحكم مولى عثمان بن أبي العاص,,[],-65.0,0.0,,
16717,ربيعة بن زرارة ، وقيل : زرارة بن ربيعة,,['نزل البصرة'],-65.0,0.0,,قيل : في زمن الحجاج
16718,نافع بن ميسرة,,[],-65.0,0.0,,
16719,مطرف بن مالك,,['تستر'],-65.0,0.0,,
16721,صبيح,,[],-65.0,0.0,,
16722,أبو مجاشع,,[],-65.0,0.0,,
16723,سعيد بن حمل,,[],-65.0,0.0,,
16724,محمد بن أحمد بن حجوش,,"['دمشق', 'نيسابور', 'خراسان']",285.0,350.0,,350 هــ تقريبا
16725,محمد بن جعفر بن إبراهيم بن عيسى,,"['الرامران', 'دمشق', 'مصر', 'خراسان', 'نيسابور', 'نسا', 'بغداد', 'الكوفة', 'البصرة', 'العراق', 'مكة', 'المدينة', 'الحجاز', 'الشام', 'الجزيرة']",295.0,360.0,,360 هـ
16726,محمد بن يعقوب بن إسحاق بن محمود بن إسحاق,,[],303.0,368.0,,368 هـ
16727,أحمد بن إبراهيم بن هشام بن يحيى بن يحيى,,['الشام'],210.5,275.5,,271 هــ : 280 هـ
16728,أبو الحكم الدمشقي,,[],-65.0,0.0,,
16729,أبو الدرداء ، جار سلمة بن كهيل,,[],-65.0,0.0,,
16730,محمد بن يحيى بن سهل,,[],-65.0,0.0,,
16731,محمد بن الحسن بن سعد,,[],-65.0,0.0,,
16732,عبيد الله بن إبراهيم بن بالويه,,[],264.0,329.0,,329 هــ
16733,علي بن أحمد بن محمد بن الحسن بن عبد الله بن محمد بن الليث,,"['بخارى', 'سمرقند', 'نسف', 'بلخ']",326.0,421.0,326 هـ,421 هـ
16734,أحمد بن عبد الله بن عبد الصمد بن عبد الرزاق,,"['نزيل دمشق', 'قاسيون']",546.0,615.0,546 هـ,615 هـ
16735,أحمد بن علي بن أحمد بن محمد بن حراز,,[],524.0,600.0,524 هـ,600 هـ
16736,الجنيد بن محمد,,"['رباط فيروزاباد', 'نزيل هراة', 'قاين', 'نيسابور', 'أصبهان', 'طبس', 'مرو']",464.0,547.0,462 هـ ، أو : 466 هـ,547 هـ
16737,عبيد الله بن محمد بن أحمد بن جعفر,,['مكة'],341.0,406.0,,406 هـ
16738,عبد الرحمن بن أبي بكر : محمد بن أبي علي أحمد بن عبد الرحمن,,[],378.0,443.0,,443 هـ
16739,عبد الرحمن بن محمد بن حامد بن متويه,,"['نيسابور', 'بغداد']",290.0,355.0,,355 هـ
16740,عبد الله بن الحسين بن عبد الله بن الحسين بن عبد الله بن رواحة بن إبراهيم بن عبد الله بن رواحة بن عبيد بن محمد بن عبد الله بن رواحة بن ثعلبة بن امرئ القيس بن عمرو,,"['جزيرة من جزائر صقلية بالمغرب', 'بين حماة', 'حلب', 'الإسكندرية']",560.0,646.0,560 هـ,646 هـ
16741,علي بن الحسن بن محمد بن محمد بن أبي علي,,['إسفرايين'],457.0,522.0,,522 هـ
16743,هبة الله بن علي بن سعود بن ثابت بن هاشم بن غالب,,"['مصر', 'الإسكندرية']",506.0,598.0,506 هـ,598 هـ
16744,هشام بن محمد بن قرة,,[],311.0,376.0,,376 هـ
16745,محمد بن أحمد بن علي,,[],375.0,475.0,375 هـ,475 هـ
16747,محمد بن أحمد بن الجهم,,[],-65.0,0.0,,
16748,محمد بن أحمد بن يحيى بن زكريا بن الربيع,,[],-65.0,0.0,,
16749,محمد بن الفضل بن موسى بن عزرة بن خالد بن يزيد بن زياد بن ميمون,,['بغداد'],-65.0,0.0,,
16751,حمزة بن عبيد الله,,[],-65.0,0.0,,
16752,أبو بكر بن النعمان بن عبد الله بن كعب بن مالك,,[],-65.0,0.0,,
16753,رباح بن عبيد الله بن عمر,,[],-65.0,0.0,,
16754,عبد الواحد بن أبي المطهر : القاسم بن الفضل بن عبد الواحد بن أحمد بن يوسف,,"['أصبهان', 'بغداد']",514.0,605.0,514 هـ,605 هـ
16755,بدر بن الخليل,,['الكوفة'],80.5,145.5,,141 هـ : 150 هـ
16756,صالح بن هلال,,[],-65.0,0.0,,
16757,عثمان بن عبد الوهاب بن عبد المجيد,,"['البصرة', 'أصبهان']",170.5,235.5,,231 هـ : 240 هـ
16758,محمد بن قيس بن كعب بن الأحنف,,[],-65.0,0.0,,
16759,سعد بن زنبور ، وسماه ابن حبان والذهبي : سعيد بن زنبويه,,['بغداد'],166.0,231.0,,230 هـ ، أو : 232 هـ
16760,عبد الرحمن بن حماد بن عمران بن موسى بن طلحة بن عبيد الله,,[],-65.0,0.0,,
16761,قرة بن العلاء,,[],-65.0,0.0,,
16762,عمران بن عبد العزيز بن عمر بن عبد الرحمن بن عوف وهو : عمران بن أبي ثابت,,[],-65.0,0.0,,
16764,عبد الله بن حصن,,[],-65.0,0.0,,
16765,سلمة بن معاوية بن وهب,,[],10.5,75.5,,71 هـ : 80 هـ
16766,زكريا بن يحيى,,[],-65.0,0.0,,
16767,محمد بن نويرة,,[],-65.0,0.0,,
16768,عزيز بن مكنف,,[],-65.0,0.0,,
16769,عمر بن زرارة,,['بغداد'],170.5,235.5,,231 هــ : 240 هــ
16770,عبد الله بن يزيد بن راشد,,[],170.5,235.5,,231 هـ : 240 هـ
16771,عبد الله بن يزيد بن آدم,,[],80.5,145.5,,141 هــ : 150 هــ
16772,عبد الله بن منقذ,,['الكوفة'],-65.0,0.0,,
16773,إبراهيم بن هشام بن إسماعيل بن الوليد بن المغيرة بن عبد الله بن عمر بن مخزوم بن يقظة,,"['مكة', 'المدينة']",60.0,125.0,,125 هـ
16774,عبد الله بن المستورد,,['المدينة'],80.5,145.5,,141 هــ : 150 هـ
16777,حبيب بن جري,,['الكوفة'],80.5,145.5,,141 هــ : 150 هـ
16778,عبد الله بن مغنم ويقال : ابن المعتمر,,[],-65.0,0.0,,
16779,أبو عبد الله ، عنه أبو نضرة,صحابي,[],-65.0,0.0,,
16780,فضالة بن أبي أمية,,[],-65.0,0.0,,
16781,سويد بن مثعبة,,[],-65.0,0.0,,
16782,وهب بن قيس بن أبان,,[],-65.0,0.0,,
16783,سفيان بن قيس بن أبان,,[],-65.0,0.0,,
16784,معاذ,,[],-65.0,0.0,,
16785,زائدة بن عبد الرحمن بن عثمان بن عبد الله بن سراقة,,['المدينة'],-65.0,0.0,,
16787,رياش بن عمرو ، وقال ابن أبي حاتم : رياش بن عدي,,[],-65.0,0.0,,
16789,منصور بن أبى سليمان,,[],-65.0,0.0,,
16790,أبو الحسن ، عن حنظلة بن أبي سفيان,,[],-65.0,0.0,,
16792,مالك بن الخشخاش,,[],-65.0,0.0,,
16793,قيس بن الخشخاش,,[],-65.0,0.0,,
16794,نصر بن حسان,,[],-65.0,0.0,,
16795,وائل بن ربيعة,,[],-65.0,0.0,,
16796,خلاد بن عطاء بن السمح,,[],-65.0,0.0,,
16797,عبد الرحمن,,[],-65.0,0.0,,
16799,سليمان بن عبد الملك بن مروان بن الحكم بن أبي العاص بن أمية,,[],60.0,100.0,60 هـ,100 هـ
16800,أبان بن سليمان بن عبد الملك بن مروان بن الحكم,,['دمشق'],-65.0,0.0,,
16801,أم عمر بنت أبي الغصن : حسان بن زيد,,[],130.5,195.5,,191 هـ :200 هـ
16802,سعد بن قيس,,[],-65.0,0.0,,
16804,عبد الملك بن عطاء,,[],-65.0,0.0,,
16805,أبو صهيب,,[],-65.0,0.0,,
16806,أبو سفيان بن عبد الله,,[],-65.0,0.0,,
16807,عطاء,,[],-65.0,0.0,,
16808,يزيد بن عبد الله بن وهب بن زمعة,,[],-65.0,0.0,,
16809,خالد بن رباح,,[],-65.0,0.0,,
16810,قيس بن الأحنف,,[],-65.0,0.0,,
16811,سميع,,[],-65.0,0.0,,
16812,العلاء بن عيسى,,[],-65.0,0.0,,
16813,أبو خيرة,,[],-65.0,0.0,,
16814,زكريا بن أبي زكريا : يحيى,,[],-65.0,0.0,,
16815,محمد بن أنس بن فضالة بن عبيد بن ناقد بن قيس بن صهيب بن الأصرم بن حججي بن كلفة بن عوف بن عمرو بن عوف بن مالك بن الأوس,,['مكة'],-65.0,0.0,,
16816,إدريس بن محمد بن يونس بن محمد بن أنس بن فضالة,,[],-65.0,0.0,,
16818,حضرمي بن عامر بن مجمع بن مولة بفتحات بن همام بن ضب بن كعب بن القين بن مالك بن ثعلبة بن دودان بن أسد بن خزيمة,,[],-65.0,0.0,,
16819,علوان بن داود ، ويقال : ابن صالح,,[],-65.0,0.0,,
16820,حميد بن عبد الرحمن بن حميد بن عبد الرحمن بن عوف,,[],-65.0,0.0,,
16821,عمر بن مساور,,[],-65.0,0.0,,
16822,إسماعيل بن عبيد,,[],-65.0,0.0,,
16823,طحرب,,[],-65.0,0.0,,
16825,جندب,,[],-65.0,0.0,,
16826,جندب بن سلمان,,[],-65.0,0.0,,
16827,صلب بن مطر,,[],-65.0,0.0,,
16828,قرة,,[],-65.0,0.0,,
16829,مروان,,[],-65.0,0.0,,
16830,سقيف بن بشر,,[],-65.0,0.0,,
16831,عبد الله بن أحمد بن زياد,,[],-65.0,0.0,,
16832,علي بن إبراهيم بن عيسى بن يحيى,,['شارع العتابيين'],383.0,448.0,,448 هـ
16833,جميل بن بشير,,[],-65.0,0.0,,
16834,أدهم بن طريف,,[],80.5,145.5,,141 هـ : 150 هـ
16835,محمد بن علي بن الفضل بن محمد بن عقيل,,[],330.0,395.0,,395 هـ
16836,ضياء بن أبي القاسم : أحمد بن الحسن بن الخريف,,['محلة النصرية'],516.5,601.0,516 هـ ، أو 517 هـ,601 هـ
16837,محمد بن عبد الباقي بن محمد بن عبد الله بن محمد بن عبد الرحمن بن الربيع بن ثابت بن وهب بن مشجعة بن الحارث بن عبد الله,,"['المرستان', 'الكرخ', 'مصر', 'مكة']",442.0,535.0,442 هـ,535 هـ
16838,نافع بن خالد,,[],-65.0,0.0,,
16839,والان,,[],-65.0,0.0,,
16840,بشر بن علي,,[],-65.0,0.0,,
16841,سعيد بن محمد بن أبي الحسين : أحمد بن محمد بن جعفر بن محمد بن بحير,,"['مرو', 'بغداد', 'جرجان', 'مكة', 'خراسان', 'الكوفة', 'البصرة', 'العراق']",386.0,451.0,,451 هـ
16843,هبة الله بن يحيى بن علي بن أبي المكارم : حيدرة,,[],527.0,600.0,527 هـ,600 هـ
16844,هبة الله بن سهل بن عمر بن أبي عمر : محمد بن الحسين بن أبي الهيثم,,['نيسابور'],443.0,533.0,443 هـ,533 هـ
16845,محمد بن عمر بن حفصويه,,[],320.0,385.0,,385 هـ
16846,زاهر بن أحمد بن محمد بن عيسى,,['خراسان'],294.0,389.0,294 هـ,389 هـ
16847,الحسن بن سهل,,[],-65.0,0.0,,
16848,خلف بن عبد الحميد بن عبد الرحمن بن أبي الحسناء,,['بغداد'],-65.0,0.0,,
16849,عبيد بن الداناج : محمد بن موسى,,[],235.0,300.0,,بعد 300 هـ
16850,إسحاق بن أبي إسحاق : إبراهيم بن محمد بن عبد الرحمن,,['هراة'],352.0,429.0,352 هـ,429 هـ
16851,محمد بن معاذ بن يوسف,,[],-65.0,0.0,,
16852,محمد بن معاذ بن عبد الحميد,,[],150.0,215.0,,215 هـ
16853,محمد بن علي بن إبراهيم بن محمد بن مصعب بن عبيد الله بن مصعب بن إسحاق بن طلحة بن عبيد الله,,['أصبهان'],330.0,425.0,330 هـ ونيف,425 هـ
16854,أحمد بن جعفر بن أحمد بن معبد,,[],281.0,346.0,,346 هـ
16855,عبد الجبار بن إبراهيم بن أبي عمرو : عبد الوهاب بن أبي عبد الله بن منده,,"['مكة', 'بغداد']",468.0,521.0,468 هـ,521 هـ
16856,يحيى بن مطرف بن الهيثم,,['أصبهان'],213.0,278.0,,278 هـ
16857,سليمان بن عيسى بن موسى بن طلحة,,[],-65.0,0.0,,
16858,جعفر بن عبد الواحد بن محمد بن محمود بن أحمد,,[],434.0,523.0,434 هـ,523 هـ
16859,عبد الله بن سعيد بن الوليد بن معدان بن ماهان,,[],-65.0,0.0,,
16860,جعفر بن عبد الواحد بن جعفر بن سليمان بن علي بن عبد الله بن العباس بن عبد المطلب,,"['بغداد', 'سر من رأى', 'الثغر']",198.0,263.0,,258 هـ ، أو 268 هـ
16861,مسعود بن الحسن بن القاسم بن الفضل بن أحمد بن أحمد بن محمود بن عبد الله بن إبراهيم,,[],462.0,562.0,462 هـ,562 هـ
16862,عبد الله بن محمد,,[],-65.0,0.0,,
16863,المختار بن عبد الحميد بن منتصر,,[],471.0,536.0,,536 هـ
16864,رديني بن أبي مجلز : لاحق بن حميد بن المثنى,,[],50.5,115.5,,111 هـ : 120 هـ
16865,أحمد بن بندار بن إسحاق,,['أصبهان'],294.0,359.0,,359 هـ
16866,ثوابة بن عون,,['حماة'],-65.0,0.0,,
16867,حمد بن أحمد بن عمر بن ولكيز,,[],398.0,463.0,,463 هـ
16868,محمد بن سهل بن عثمان بن سعيد,,['دمشق'],-65.0,0.0,,
16869,موسى بن أبي سهل,,[],-65.0,0.0,,
16871,المطهر بن عبد الواحد بن محمد,,[],410.0,475.0,,475 هـ
16872,إبراهيم بن محمد بن حمزة بن عمارة بن حمزة بن يسار بن عبد الرحمن بن حفص,,"['أصبهان', 'البصرة', 'الكوفة', 'بغداد']",270.0,356.0,270 هـ وبضع,353 هـ ، وقال أبو عبد الله بن منده : 359 هـ
16873,عبد الملك بن الحسين بن عبدويه,,[],368.0,433.0,,433 هـ
16875,حمزة بن العباس بن علي,,['أصبهان'],430.0,516.5,في حدود 430 هـ,516 هـ ، أو 517 هـ
16876,علي بن القاسم بن إبراهيم بن موسى بن يوسف بن شبويه,,[],383.0,448.0,,448 هـ
16877,عبد الواحد بن محمد بن أحمد بن الهيثم,,[],453.0,518.0,,518 هـ
16878,عفيفة بنت أبي بكر : أحمد بن عبد الله بن محمد بن عبد الله بن حسن بن مهران,,['أصبهان'],510.0,606.0,510 هـ,606 هـ
16879,محمد بن أبى بكر,,[],-65.0,0.0,,
16880,عبد الغني بن عبد الواحد بن علي بن سرور بن رافع بن حسن بن جعفر,,"['مصر', 'دمشق', 'أصبهان', 'بعلبك', 'نابلس', 'بغداد', 'جماعيل', 'الموصل', 'همذان', 'الإسكندرية', 'دمياط', 'بيت المقدس', 'حران']",541.0,600.0,541 هـ,600 هـ
16881,العباس بن أحمد بن الحسن بن يزيد,,[],233.0,298.0,,298 هـ
16882,سليمان بن داود بن الحصين,,[],-65.0,0.0,,
